gene_id	Chr	width	gene_name	gene_type	type	GENEID	CFB1	CFB2	CFB3	CFB4	CMB1	CMB2	CMB3	CMB4	BFB3	BFB4	BFB5	BFB6	BMB1	BMB2	BMB3	BMB4	ChFB2	ChFB3	ChFB4	ChFB5	ChMB1	ChMB2	ChMB3	ChMB4
ENSMUSG00000000126	chr11	26625	Wnt9a	protein_coding	gene	ENSMUSG00000000126	16.0790225973742	16.818635343312	20.6120036687219	21.6372217798588	7.74120848094067	7.1417199352826	9.85680581358887	16.2647842170847	21.4694730085405	23.0928848504059	14.4605596269818	18.1226353570127	11.2532754181338	9.77459080673657	7.56218955636415	13.6531875430173	19.4040657379567	22.9878095366257	21.0572891898761	21.8453733995754	24.6743352912726	13.5095317899081	11.3627228952218	12.5752641065933
ENSMUSG00000000127	chr17	276435	Fer	protein_coding	gene	ENSMUSG00000000127	11.3229977107789	12.4088711984192	11.0932658633747	12.2776643066532	11.8108723680638	11.2255211137453	13.2170805227669	9.66002377534038	9.80495617712873	12.5367394945178	14.3682188886231	13.1224781924483	11.7713820211786	12.5137275779142	12.5586362275333	11.5526971517839	12.0138831737499	10.887735348483	11.0685750869862	8.22254427338055	9.64051897992343	10.2253180271891	9.98469054409915	9.61922899868503
ENSMUSG00000000131	chr7	98787	Xpo6	protein_coding	gene	ENSMUSG00000000131	75.4744564695859	80.4217916843006	86.3485500913647	85.0141790811037	89.1566039619195	83.9842590179504	82.2520576035465	81.0543390265769	87.1457742984459	86.5983181890223	92.3592065064318	91.8573473471384	88.4718835359358	96.8641311615756	83.8367740995728	83.5067052049664	93.6734659054701	91.7880386873177	81.9614486929025	82.5782251613763	75.5511067843883	86.8569724906336	96.7040246401855	83.7139450641228
ENSMUSG00000000134	chrX	12643	Tfe3	protein_coding	gene	ENSMUSG00000000134	43.810306166907	47.5639211721227	45.8223449614556	46.2573972116862	43.151707846615	45.9871524009496	44.0756032687184	44.2114576508601	46.1086516777907	46.9021548147843	44.8406625470139	47.5367054377601	40.7024547352021	44.595397980063	41.9971598576652	42.2784752002915	47.9007644737596	44.4368813152216	42.7085019210052	46.2416351215857	48.1801228274029	46.5845923789936	48.2553082954526	45.8185441725778
ENSMUSG00000000142	chr11	30435	Axin2	protein_coding	gene	ENSMUSG00000000142	29.7800327514508	41.3492303074598	39.7210487365996	42.085585220165	48.1724344899679	36.0637128223663	35.226879867883	52.4561756172553	41.079385362798	39.6329529230051	34.4984998508328	36.6912941230711	36.6404989673306	37.3910930476506	38.5311563109983	42.3761724277908	41.9808800113321	39.1911844128476	33.7186592284042	27.6255777897736	28.9889731564131	30.3265696387248	34.7892728643067	30.6506918975732
ENSMUSG00000000148	chr5	14369	Brat1	protein_coding	gene	ENSMUSG00000000148	17.3960756428929	21.8642259463056	22.5264866483689	23.2583922428852	19.883846926759	18.9196392760663	24.0633005562804	20.735353359626	25.7802727071057	24.462444627118	25.4491074916743	22.488969782407	19.0248744638063	22.5134529137886	18.0277197459753	15.2896161036294	23.1571951030251	26.2984271372351	19.0595463692982	15.3053299346093	15.0787604557777	18.9133445058714	17.3825484290733	14.2471200282791
ENSMUSG00000000149	chr5	72024	Gna12	protein_coding	gene	ENSMUSG00000000149	148.186760024265	157.849045856255	144.337702773941	149.990691239201	182.604049196132	224.293408685712	187.746015278908	150.943487782586	148.067517097287	123.19716945285	126.709961175891	130.332735106392	184.466674948083	167.668940575441	202.108518500447	204.79781314526	132.481597381384	123.122334850832	169.781143224527	139.023413572701	123.596397178505	129.994305033582	145.85384516356	162.000415831758
ENSMUSG00000000167	chr9	7680	Pih1d2	protein_coding	gene	ENSMUSG00000000167	1.48168467620855	1.59982141070529	1.75345170098503	2.29125425441063	2.10118515911247	1.32181004327054	1.26943711235614	1.2580496079513	2.282188075711	2.12808519150639	1.8098784718317	1.57281938979256	1.2434558473076	1.988688340718	1.1928453764503	2.662249449354	1.48964412943437	1.86513667639965	1.64678800074672	1.65536369860136	1.25843604399933	1.23449169804333	1.45056036960278	1.84146449345104
ENSMUSG00000000168	chr9	25148	Dlat	protein_coding	gene	ENSMUSG00000000168	115.223849079477	120.663453322811	112.614540877549	106.240704343663	125.672990253443	136.264805505516	111.075747331162	107.653102166119	99.1061303248572	111.903568832578	112.544891911657	113.829868971703	123.454441373523	118.720941698712	128.399676842433	112.937994989109	109.924129135663	108.13129881427	119.216652644222	112.591868614706	110.63001151087	119.046925824518	115.754717494302	104.06697367595
ENSMUSG00000000171	chr9	7456	Sdhd	protein_coding	gene	ENSMUSG00000000171	96.2729191467355	101.793764888851	96.1893504540357	92.6444880604146	104.639020923801	101.384803169661	89.4019754569642	103.67676679813	105.825906325562	86.1558450303922	82.4233430590293	83.7115514029889	100.30543834948	96.9204147938601	109.404176885375	116.60164102033	86.7862800602931	90.668956681478	106.06934516285	106.567430236189	102.42770515266	101.787334348101	108.622795677088	123.135823101555
ENSMUSG00000000184	chr6	27032	Ccnd2	protein_coding	gene	ENSMUSG00000000184	78.2366093844932	48.2817897538494	54.5538187377892	72.3042026509768	31.8053079874077	38.2141202061945	93.5649824577792	62.5205724808657	65.9510091138335	78.1913281750515	85.8768866736469	82.9838289987566	50.5050316648104	44.55787555854	41.7495881757604	59.7418546157788	82.5108079485399	75.5380353941858	56.9626669110752	72.8088656286469	60.9442598451103	52.1980357606623	46.393755821129	51.7063845924278
ENSMUSG00000000194	chr2	66460	Gpr107	protein_coding	gene	ENSMUSG00000000194	56.2857252925147	61.6341453739667	53.426599787156	57.0219690861814	62.0844920171442	60.0141216661041	60.0182399444853	56.544836843097	57.5618547984885	61.2509272446442	59.6336488320873	59.7671368121172	62.6908989684249	68.234523539541	64.2335981960217	68.8765453869567	57.9220067990453	58.565291638949	60.2292463879662	50.2579273739299	53.775668808757	59.3720629870274	64.7191684904441	63.7243633917925
ENSMUSG00000000197	chr14	350511	Nalcn	protein_coding	gene	ENSMUSG00000000197	90.1449640043915	97.7326797693681	92.2709226732631	91.3043204776461	116.029656260042	104.284893861613	98.7360718713476	89.7708255959538	80.0667649895275	100.104284602444	109.571520136505	107.702915826392	103.269008118896	111.291502237162	105.0154061607	125.443240109011	104.217050977441	98.3160170547165	91.6262045005636	84.1521775305382	68.9667896256061	84.155066132652	108.864555738689	97.0403328456764
ENSMUSG00000000202	chr11	4729	Btbd17	protein_coding	gene	ENSMUSG00000000202	25.0605926716754	29.8223119380191	26.2480984218881	26.1116522578117	32.5573110969848	25.9627166708064	26.1354699602735	25.1385269874555	21.7864435746115	23.9567610172551	23.8054423488884	23.8739898420751	32.9308556895296	25.1400224203973	34.997633214721	27.9169827579048	20.3713671207063	19.5373066852863	32.3958295228864	28.9552961706173	28.651892073199	21.615250863853	18.5671727309156	23.0425359641044
ENSMUSG00000000214	chr7	38377	Th	protein_coding	gene	ENSMUSG00000000214	53.3223559400976	4.73793263939644	2.97013247309709	7.37092170522664	31.3629532170682	23.2007255356142	16.2786641466847	2.38130818647926	3.71912130856607	4.40366143588945	6.50078798045671	10.6576119845645	12.3102128883452	28.4232343036581	21.9663601399149	22.1772706423251	13.0198766118095	2.86764763996446	9.47578013544426	10.0678677406739	1.73034956049908	20.8000204972206	9.23523435313771	39.3976482414656
ENSMUSG00000000223	chrX	52023	Drp2	protein_coding	gene	ENSMUSG00000000223	53.9077128492171	58.044802465333	70.2633145894714	81.836684973572	51.8882145608195	54.8255240335645	73.1606476959371	69.2601239520334	81.4614354802398	73.2609129788882	84.5656481889525	81.7631333529474	55.7689947517459	70.0543609834056	48.3439975210422	44.7453301946471	87.018432392153	86.2858854919388	49.9705670390522	49.8237336169198	56.9891751353982	51.4759745787879	45.8135316732879	41.675249062313
ENSMUSG00000000247	chr2	30453	Lhx2	protein_coding	gene	ENSMUSG00000000247	80.7243762482507	33.4116548466528	65.6470846011639	59.4645325838079	22.8476238880335	22.8258838815524	43.9449259189171	70.6304994178375	60.45685263527	57.6057912235491	57.565216292851	61.6216551970965	45.2617928419967	28.4607567251811	33.7597748051971	22.0795734148258	67.6337126818512	84.3041777732642	55.9907920253886	72.6731800795812	100.719827664375	57.5785561804361	46.6596918888895	41.7237086542459
ENSMUSG00000000253	chr13	46357	Gmpr	protein_coding	gene	ENSMUSG00000000253	36.8957776779338	28.7967853926952	36.9119475421644	36.2926027656174	31.3850709555852	35.3732150385682	36.8696808368144	32.5295684341695	32.4366545945961	33.8597317104036	36.8993590481605	37.1842673646479	35.8529769307025	34.3142544827662	35.5152830950673	33.339178884112	34.7454656683652	34.8081132233085	37.8491274925722	40.1086483038167	31.7979821831973	39.6667804107131	37.8596256466326	36.7323706851549
ENSMUSG00000000263	chr11	93961	Glra1	protein_coding	gene	ENSMUSG00000000263	0.823158153449192	2.13309521427372	0.751479300422154	1.05916470251057	8.7143889756875	17.7359287895554	3.39761109483556	1.30297995109242	0.422627421427963	0.758525414794356	1.08962071263337	1.29112039460583	3.50240063658308	15.1965807168073	4.14119904277084	2.73552236997842	0.599726857304745	0.186513667639965	0.809895738072159	0.56987930607588	0.0674162166428212	3.93639805602496	1.86155247432357	1.18726000235659
ENSMUSG00000000266	chrX	103117	Mid2	protein_coding	gene	ENSMUSG00000000266	32.0665831776985	43.974578263489	33.583967783152	33.7851924494699	55.4049349850182	50.4852522496911	37.8404268639103	35.0007373069309	29.3726057892434	35.9035363002662	42.2920581683121	40.3768559767642	47.6243589518811	47.0906390113412	52.6877552126443	61.6957991657634	37.1250270699292	31.5907524565191	37.633155295753	35.7395736239016	28.3822272066277	41.7630870677678	50.9871969915378	50.4222054062054
ENSMUSG00000000275	chr11	20918	Trim25	protein_coding	gene	ENSMUSG00000000275	11.9815242335382	11.8755973948508	11.9699917138672	12.6883608239532	15.0842976685758	14.0664262813715	13.5904443793422	11.1651902705678	18.0673222660454	12.5999499457507	16.381246984844	13.4041771876351	13.7194628486272	15.7031334073676	16.3622375222522	15.9002237754996	13.5422193584942	12.5663583572426	13.9302066948411	11.4247232313307	8.94388474128094	12.7641783118442	13.8770275358666	14.9740139072729
ENSMUSG00000000276	chr11	31672	Dgke	protein_coding	gene	ENSMUSG00000000276	114.492152943078	129.565023736222	125.336011891838	117.415972735458	111.738814987749	116.970324575388	106.203349002854	114.033210892158	124.210199157678	122.944327647918	114.68719704158	120.661069604981	118.874379002607	112.548503358182	106.928460066328	92.6169716692695	129.28950281831	131.492135686175	113.952330346753	110.665133817973	119.461535891079	114.132251328534	105.189802802362	94.3023659014663
ENSMUSG00000000278	chr11	31446	Scpep1	protein_coding	gene	ENSMUSG00000000278	16.9936427678733	19.2593885211829	17.9818261172444	20.7077507143904	22.36103364066	24.4633500545592	17.9588015012737	20.3085150997853	19.3140731592579	17.8253472476674	18.4866158194238	17.0897390413281	19.1077715202935	23.1700952904408	21.2236450942006	25.3035819223004	18.881722991272	19.2575361838264	18.7355880740693	16.4993627663874	14.0899892783496	17.4226375497436	18.1561806261948	22.2671824931777
ENSMUSG00000000282	chr11	14806	Mnt	protein_coding	gene	ENSMUSG00000000282	53.4504027639675	50.6815218699074	52.4783044794804	53.8444749786497	53.6355159036603	56.9759314173927	49.4147064177457	64.0706693192343	55.892476483848	54.8245313693031	51.3968549704859	58.6638157476358	52.9090463029384	54.8390190558368	51.8100010677091	52.4145625533366	58.0574289926303	59.4512315602388	49.6466087438234	53.6772032103852	57.2588400019695	65.9171982162759	65.0334565705247	55.3650837833634
ENSMUSG00000000290	chr10	35457	Itgb2	protein_coding	gene	ENSMUSG00000000290	6.8230664719233	4.14312724310857	5.79712603182805	6.65760670149503	7.49791335725396	4.51782835685004	8.9420643649793	5.61629289263975	7.35371713284655	5.98392271671103	10.2313538101506	5.98610364771794	6.217279236538	5.40322869930927	6.07675946493548	7.47383790369105	6.28745898787232	6.97094832804369	7.88298518390235	7.27274542992075	6.98881445863913	6.38208915592212	7.59126593425456	9.8857567543161
ENSMUSG00000000295	chr10	14822	Hddc2	protein_coding	gene	ENSMUSG00000000295	9.89619024480028	8.34778607893658	9.75133854119224	8.77593610651617	12.0099320147165	11.8173763570008	9.46477376418477	8.89620794194137	10.4177659381993	8.51234076602555	8.64309311037995	7.91104678149391	11.3568967387428	9.36184416998377	10.6680888384423	11.0397867074129	7.44822064717183	9.53551125809321	10.6906237425525	10.3935130584315	7.75286491392444	11.7393172795064	13.4660354311458	14.7317159476083
ENSMUSG00000000296	chr10	113583	Tpd52l1	protein_coding	gene	ENSMUSG00000000296	24.1093876943563	22.6436261207518	28.5025363231546	24.2743257330484	28.8415310261332	19.5706800436474	30.0931268399721	24.554432526621	26.6889216631758	30.6992091487604	29.4012910934292	26.6675048776768	29.3455579964594	18.779971972252	28.2681847702184	35.2686991272218	23.1958871583351	27.1610528500699	36.2023394918255	25.2917863458438	22.0675749144168	26.1339563246154	31.0661679156596	33.1705906780851
ENSMUSG00000000301	chr11	75876	Pemt	protein_coding	gene	ENSMUSG00000000301	2.41459725011763	2.44075317787089	2.37968445133682	1.92378894945798	2.12330289762944	2.30823544869631	1.51212361913011	1.88707441192696	1.83842928321164	2.23343594356116	1.44051551839666	1.7840936361826	2.36256610988444	2.45771860975526	2.97086018285734	2.58897652872958	2.03133290377414	2.33142084549956	2.40269068961407	1.92673479673274	2.29215136585592	2.60873717322364	2.58683265912496	3.14987347563993
ENSMUSG00000000303	chr8	66896	Cdh1	protein_coding	gene	ENSMUSG00000000303	3.07312377287698	5.39426962840374	2.61228518718177	3.65303744335279	2.56565766796891	2.36742097302186	1.32544169084244	3.36977573558385	5.26171139677813	2.48627774849261	4.13686507847245	3.94378593261417	2.88067271292928	3.60215246620618	9.38521739584479	2.56455222185477	3.46293895024353	2.75107659768948	4.13046826416801	4.20625202103625	0.764050455285307	2.95812161606609	0.821984209441577	2.66527755631071
ENSMUSG00000000305	chr2	456943	Cdh4	protein_coding	gene	ENSMUSG00000000305	30.0727112060105	26.9508376111122	32.4030717396315	27.0843545356275	42.0237031822493	24.7000921518614	35.9549393882049	24.9363404433205	29.457131273529	32.0055584742396	35.9205472215577	35.2123743983408	29.6771462224081	31.3687443932122	31.5091231515173	38.8102236240689	34.8228497789852	30.6115557014092	31.6669233586214	23.5821484276162	15.5282019000631	27.4616172074167	33.1453044454236	28.1307931170612
ENSMUSG00000000308	chr2	6024	Ckmt1	protein_coding	gene	ENSMUSG00000000308	154.607393621168	152.331713042413	180.408709194204	154.61643096037	196.892108278097	205.84725360425	158.026252295511	162.715237685559	128.204028290172	146.395405055311	144.956491075582	146.295678166973	175.907553865782	191.420633399488	180.637301724341	154.288346528158	131.785140385804	133.870184948585	167.648417780937	152.727654028336	142.248217116353	175.507451787858	163.381449629593	171.98309176994
ENSMUSG00000000317	chr11	5671	Bcl6b	protein_coding	gene	ENSMUSG00000000317	2.24996561942779	2.68687954874863	2.7017470086606	2.6154883470159	3.29554303902903	5.14914061632254	2.87490169563009	3.7292184807128	3.44441348463789	2.46520759808166	2.75175400309105	3.09868894705399	3.15008814651259	3.32073430478382	3.66856219549808	3.41940296247303	3.73378333741341	2.75107659768948	2.51067678802369	3.20217895795018	2.62923244907003	2.74849095036062	2.15166454824413	1.72031551361873
ENSMUSG00000000320	chr11	13897	Alox12	protein_coding	gene	ENSMUSG00000000320	1.24388343187878	1.12807919985629	1.41349677936548	1.14562712720531	0.752003109577094	1.0258824216428	0.93340964143834	0.741350661828448	0.929780327141518	0.758525414794356	1.3851110753814	1.9014682175104	1.20200731906401	1.10691143492794	1.1928453764503	0.537334751245762	1.37356796350442	1.51542354957472	0.809895738072159	0.597016415889017	0.831466671928128	0.372676739031949	0.749456190961437	1.18726000235659
ENSMUSG00000000326	chr16	19967	Comt	protein_coding	gene	ENSMUSG00000000326	79.2243991686322	79.8474968189192	83.5215565326337	84.0847080156353	70.9537051624505	60.2114067471892	82.0093710967726	82.8515527522217	84.9903744491633	78.5705908824487	83.2728778519298	79.5799661402503	70.8355347682897	70.2794955125435	67.4745365773206	72.1494025081809	82.12388739544	82.6022405560495	87.8736875808293	86.7030658529731	85.4163464864544	70.8085804160703	71.440098202937	78.2864707676356
ENSMUSG00000000339	chr3	19246	Rtca	protein_coding	gene	ENSMUSG00000000339	43.0786100305077	43.50283605264	47.1105951907508	42.9502094671124	39.811929330552	42.5741204981764	37.1310355364172	40.8416819152763	43.2347852120806	43.0041769887578	44.0280640494568	42.3956987756024	41.6350466206828	41.1433351999487	43.4375769160203	37.7111298147026	42.6386449516018	48.3303541272059	50.2135357604739	48.9282089930862	49.5509192324736	57.2990486261621	53.1388615397819	51.609465408562
ENSMUSG00000000340	chr3	36912	Dbt	protein_coding	gene	ENSMUSG00000000340	17.5607072735828	17.6595671104776	19.6458159967506	19.9728201044851	24.3958655842216	22.7666983572269	24.6606827268009	22.1506591685712	22.9909317256812	19.2791876260232	21.6631372189651	19.6954547468053	22.2785839309279	21.6316760079986	23.1141924832916	22.6413324729464	18.5141484658271	19.0243940992764	18.7895811232741	17.1235162920895	17.8203532659191	21.4056201981476	20.0902611189985	20.4014882037602
ENSMUSG00000000346	chr15	5413	Dazap2	protein_coding	gene	ENSMUSG00000000346	191.814142157072	189.455773983138	178.708934586107	171.044291652371	172.960715202732	187.992953766044	173.222161258127	176.4189923436	195.866678460789	163.146174632019	153.248689380198	151.201935666476	179.762266992436	177.631143489792	192.610768521918	179.152290926712	172.295722295357	170.636691682113	196.507702580908	196.87973169431	196.316022863895	200.523377895378	193.238817237251	211.332280419473
ENSMUSG00000000355	chrX	12849	Mcts1	protein_coding	gene	ENSMUSG00000000355	27.9507924104526	25.74071628763	28.4846439588588	30.2186174308118	25.5459879871042	27.2647982059684	25.6874333323831	30.6649591938131	31.0842468460266	27.7072477904049	27.3143904065212	26.9961537053946	26.3198154346776	31.6876849761575	26.3326243480537	24.8150957848043	24.3759948452896	30.4250420337693	29.3992152920194	27.6798520093999	28.6743641454133	26.3202946941314	26.4727267452508	27.2585204622686
ENSMUSG00000000374	chr10	57917	Trappc10	protein_coding	gene	ENSMUSG00000000374	96.5838900047052	101.711722765225	99.5173302130481	102.890285386741	117.998134988053	117.917292964597	110.067664918409	97.2966580720911	98.8736852430718	109.796553791483	117.309674010969	109.839133206558	112.014647578293	115.006221967937	104.992899644163	96.1584961661165	108.415138978574	102.256118283611	98.780283520201	96.2010542875711	95.6636114161632	105.09484040701	95.930392443064	90.9344242621282
ENSMUSG00000000378	chr11	49858	Ccm2	protein_coding	gene	ENSMUSG00000000378	59.3405566619817	56.4654915855342	55.9852078814505	57.8433621207815	55.581876893154	51.0376504767295	78.3317371095055	51.2430563524451	54.2019667981362	68.2040768802591	63.8813227965902	60.1427354723661	52.9919433594256	46.0212499979363	51.7874945511724	63.5276221813739	57.0320895269157	53.01651002666	69.7590195726153	65.0747893319028	55.0341048527564	49.3796679217332	51.3014850716184	56.4554246018542
ENSMUSG00000000384	chr11	10470	Tbrg4	protein_coding	gene	ENSMUSG00000000384	25.9935052455845	35.3806658136747	30.8822207744914	32.0559439555751	34.5036720864784	36.1426268548004	32.3519781722529	33.7202225274091	30.7672762799557	31.9423480230068	31.2481058606044	30.0478928199175	31.0656719185682	34.0703587428668	28.8533542001751	24.6441256366806	32.2111360455613	33.2693754652787	27.4014724714414	28.7110621822991	26.8990704404857	31.2349691901152	28.6002152873349	26.4104776034425
ENSMUSG00000000392	chr2	73133	Fap	protein_coding	gene	ENSMUSG00000000392	1.9389947614581	3.1791322905041	2.09340662260457	3.67465304952648	0.774120848094067	0.848325848666165	1.19476434104108	1.84214406878584	5.57868196284911	3.8769076756156	2.308518458969	2.48834112414942	1.2434558473076	1.80107623310309	0.787728078787932	2.29588484623189	2.72778989935384	2.58787713850451	1.16085055790343	2.6322996518743	2.60676037685575	1.35095317899081	1.16044829568223	1.91415388135042
ENSMUSG00000000399	chr6	27416	Ndufa9	protein_coding	gene	ENSMUSG00000000399	98.9801948514128	92.7281102281874	91.2152731798129	91.1962424467777	100.9895940685	97.7153006614772	87.5538243669163	91.5006438068869	88.7306271288007	87.4200540550495	88.6471088244097	98.2190496551054	99.787331746435	103.993391250942	105.060419193773	97.3797115098569	83.3813791930145	84.4906914409041	100.211099324129	101.167145383375	88.4950203798099	97.2686288873387	101.055705748994	99.1967846866914
ENSMUSG00000000402	chrX	62714	Egfl6	protein_coding	gene	ENSMUSG00000000402	2.43288965352761	2.31768999243202	3.39954921619546	2.09671379884746	4.26872353377586	5.10968360010551	4.14433880798623	2.7407509316082	2.3033194467824	3.62406587068414	3.12111695652609	3.16911369585067	5.71989689761496	2.64533071737016	6.05425294839868	4.17655647559206	2.18610112501407	1.86513667639965	3.61753429672231	2.79512231075312	2.06743064371318	3.26092146652955	3.23958482544621	3.2952522514387
ENSMUSG00000000409	chr4	25298	Lck	protein_coding	gene	ENSMUSG00000000409	2.17679600578786	1.25114238529516	1.91448297964692	1.64278606920007	2.10118515911247	1.47963810813866	1.60546458327395	1.43777098051578	2.00748025178282	1.62240158164348	3.08418066118259	1.92494313377597	1.65794112974347	1.87612107614905	1.73300177333345	2.9797654387265	2.53432962280392	2.00502192712962	1.75477409915635	2.49661410280862	1.52810091057061	1.74692221421226	2.49012863448478	2.8591159240424
ENSMUSG00000000416	chr6	148366	Cttnbp2	protein_coding	gene	ENSMUSG00000000416	76.1878602025752	104.952386648448	120.880813182192	123.770960950521	74.1386595088946	88.4626303585834	143.185038996641	156.222803101667	145.024599663005	128.27507570189	153.654988628977	123.384159891786	102.108449328076	95.8322645696936	76.4096236424294	43.5241148509067	161.345870642631	168.188699794338	68.5441759655071	53.0801867944962	57.6858093740407	81.4531597746703	51.639949157859	31.4260453684999
ENSMUSG00000000420	chr18	81475	Galnt1	protein_coding	gene	ENSMUSG00000000420	55.8467076106752	62.3930350175063	59.456326554829	57.1516627232236	76.9254945620333	77.9867925529617	66.9068030983002	56.6346975293793	63.056011277052	54.3609880602622	60.6493969540336	56.034625125893	72.0997148797191	71.0487051537646	78.5252361968884	77.8158417031362	56.5871308908509	51.7109143531803	64.278725078327	63.3108771940489	57.8431138795406	73.9064558092734	75.9368353487056	78.625687911166
